Entity,Code,Day,cumulative_estimated_daily_excess_deaths,Total confirmed deaths due to COVID-19,cumulative_estimated_daily_excess_deaths_ci_95_top,cumulative_estimated_daily_excess_deaths_ci_95_bot
French Guiana,GUF,2020-04-13,-18.009642,,36.759098,-71.98697
French Guiana,GUF,2020-04-20,-20.173973,,39.904472,-79.55137
French Guiana,GUF,2020-04-27,-22.379677,,43.515854,-90.91516
French Guiana,GUF,2020-05-04,-23.876722,,50.383698,-99.18992
French Guiana,GUF,2020-05-11,-25.123426,,52.903404,-107.71047
French Guiana,GUF,2020-05-18,-26.315804,,54.596004,-115.87153
French Guiana,GUF,2020-05-25,-25.455944,,57.669876,-122.525856
French Guiana,GUF,2020-06-01,-23.934692,,66.17724,-125.33343
French Guiana,GUF,2020-06-08,-17.235813,,73.100914,-129.9141
French Guiana,GUF,2020-06-15,-7.729728,,91.85732,-120.62857
French Guiana,GUF,2020-06-22,7.5212836,,111.012,-109.41673
French Guiana,GUF,2020-06-29,23.826208,,126.504295,-96.43179
French Guiana,GUF,2020-07-06,40.696598,,145.61894,-92.82204
French Guiana,GUF,2020-07-13,68.0636,,172.6379,-83.66212
French Guiana,GUF,2020-07-20,83.93635,,194.05309,-80.59319
French Guiana,GUF,2020-07-27,94.387566,,210.75436,-80.86226
French Guiana,GUF,2020-08-03,103.91703,,226.31609,-77.0324
French Guiana,GUF,2020-08-10,113.452576,,235.0383,-75.2748
French Guiana,GUF,2020-08-17,117.46473,,249.0191,-72.81068
French Guiana,GUF,2020-08-24,120.326775,,264.4446,-68.128334
French Guiana,GUF,2020-08-31,124.775505,,280.47244,-62.12643
French Guiana,GUF,2020-09-07,125.69008,,285.52414,-59.363426
French Guiana,GUF,2020-09-14,125.780685,,301.39215,-62.236595
French Guiana,GUF,2020-09-21,125.02774,,313.9418,-61.234577
French Guiana,GUF,2020-09-28,125.32261,,326.69327,-58.947746
French Guiana,GUF,2020-10-05,127.98225,,340.96912,-55.74536
French Guiana,GUF,2020-10-12,128.7251,,347.5798,-55.899006
French Guiana,GUF,2020-10-19,129.41017,,356.3492,-55.038532
French Guiana,GUF,2020-10-26,130.3013,,365.76068,-54.77309
French Guiana,GUF,2020-11-02,131.04225,,375.98215,-56.962772
French Guiana,GUF,2020-11-09,131.58762,,385.69833,-58.69
French Guiana,GUF,2020-11-16,132.11012,,395.364,-58.253277
French Guiana,GUF,2020-11-23,132.61618,,405.20132,-58.019
French Guiana,GUF,2020-11-30,133.42918,,408.80063,-57.00727
French Guiana,GUF,2020-12-07,136.81456,,414.61176,-60.5282
French Guiana,GUF,2020-12-14,140.99326,,429.63776,-63.700935
French Guiana,GUF,2020-12-21,146.08383,,445.23788,-65.9254
French Guiana,GUF,2020-12-28,149.83768,,452.44678,-67.674385
French Guiana,GUF,2021-01-04,157.81412,,466.89087,-71.04318
French Guiana,GUF,2021-01-11,166.81065,,479.13675,-74.755226
French Guiana,GUF,2021-01-18,175.17326,,493.7787,-69.89019
French Guiana,GUF,2021-01-25,180.1374,,502.38657,-68.17694
French Guiana,GUF,2021-02-01,186.06761,,517.94086,-70.14714
French Guiana,GUF,2021-02-08,188.04568,,532.0103,-71.56504
French Guiana,GUF,2021-02-15,189.8774,,545.8995,-72.379005
French Guiana,GUF,2021-02-22,192.83888,,558.4783,-73.255646
French Guiana,GUF,2021-03-01,196.17545,,571.7719,-75.751045
French Guiana,GUF,2021-03-08,197.26009,,584.1954,-78.830025
French Guiana,GUF,2021-03-15,197.84427,,586.5045,-82.54593
French Guiana,GUF,2021-03-22,197.83775,,595.7121,-87.86612
French Guiana,GUF,2021-03-29,202.711,,610.6804,-88.08379
French Guiana,GUF,2021-04-05,209.32242,,619.42816,-84.15826
French Guiana,GUF,2021-04-12,216.29585,,628.92346,-83.67406
French Guiana,GUF,2021-04-19,226.20958,,639.083,-76.950676
French Guiana,GUF,2021-04-26,239.88843,,654.6793,-69.32037
French Guiana,GUF,2021-05-03,258.5823,,673.7265,-56.947186
French Guiana,GUF,2021-05-10,276.53165,,697.1585,-47.759876
French Guiana,GUF,2021-05-17,292.0826,,720.093,-36.243015
French Guiana,GUF,2021-05-24,308.54642,,743.28674,-23.97601
French Guiana,GUF,2021-05-31,326.09085,,766.6169,-11.968051
French Guiana,GUF,2021-06-07,352.48953,,794.495,6.721417
French Guiana,GUF,2021-06-14,376.63,,821.68976,26.107872
French Guiana,GUF,2021-06-21,395.95282,,845.1127,40.713448
French Guiana,GUF,2021-06-28,409.2555,,866.96606,52.45344
French Guiana,GUF,2021-07-05,428.3349,,893.7401,65.13807
French Guiana,GUF,2021-07-12,446.85452,,921.36884,79.57909
French Guiana,GUF,2021-07-19,463.94614,,950.4525,97.730644
French Guiana,GUF,2021-07-26,492.6289,,1003.97217,116.483986
French Guiana,GUF,2021-08-02,513.72375,,1035.2507,128.40544
French Guiana,GUF,2021-08-09,531.1824,,1063.2468,130.49146
French Guiana,GUF,2021-08-16,550.76605,,1091.6512,134.64247
French Guiana,GUF,2021-08-23,573.62897,,1122.0276,142.14767
French Guiana,GUF,2021-08-30,599.42145,,1151.4152,157.67354
French Guiana,GUF,2021-09-06,619.7894,,1178.0895,171.7517
French Guiana,GUF,2021-09-13,642.33673,,1208.3354,186.24936
French Guiana,GUF,2021-09-20,701.05927,,1264.9651,204.78003
French Guiana,GUF,2021-09-27,735.3293,,1325.5334,216.30838
French Guiana,GUF,2021-10-04,793.803,,1376.7755,233.61981
French Guiana,GUF,2021-10-11,826.78296,,1417.6967,247.3648
French Guiana,GUF,2021-10-18,842.83124,,1446.4545,258.24158
French Guiana,GUF,2021-10-25,860.01587,,1478.7802,269.83673
French Guiana,GUF,2021-11-01,874.6904,,1502.6472,280.22464
French Guiana,GUF,2021-11-08,888.1152,,1526.5376,288.14297
French Guiana,GUF,2021-11-15,894.0925,,1541.8318,292.39948
French Guiana,GUF,2021-11-22,898.01263,,1557.7144,293.4958
French Guiana,GUF,2021-11-29,904.3384,,1571.5802,297.30408
French Guiana,GUF,2021-12-06,909.7432,,1585.463,299.3553
French Guiana,GUF,2021-12-13,917.5086,,1602.602,303.39478
French Guiana,GUF,2021-12-20,929.1883,,1615.5292,305.19263
French Guiana,GUF,2021-12-27,939.01385,,1634.7656,307.67767
French Guiana,GUF,2022-01-03,953.19025,,1664.512,313.3642
French Guiana,GUF,2022-01-10,969.36505,,1705.4163,321.7255
French Guiana,GUF,2022-01-17,995.40643,,1749.8657,329.3288
French Guiana,GUF,2022-01-24,1020.4486,,1782.7467,336.80353
French Guiana,GUF,2022-01-31,1048.5566,,1816.0234,344.84607
French Guiana,GUF,2022-02-07,1060.2771,,1840.117,344.2063
French Guiana,GUF,2022-02-14,1066.9429,,1857.8035,344.7383
French Guiana,GUF,2022-02-21,1070.4072,,1880.122,344.97983
French Guiana,GUF,2022-02-28,1074.063,,1893.6064,344.58844
French Guiana,GUF,2022-03-07,1078.138,,1899.5487,342.95865
French Guiana,GUF,2022-03-14,1081.6748,,1906.9562,337.16397
French Guiana,GUF,2022-03-21,1083.4667,,1917.3862,332.28986
French Guiana,GUF,2022-03-28,1086.5988,,1924.6461,329.9832
French Guiana,GUF,2022-04-04,1088.8285,,1932.968,338.15976
French Guiana,GUF,2022-04-11,1090.4827,,1934.3202,339.78064
French Guiana,GUF,2022-04-18,1092.116,,1935.6726,337.32648
French Guiana,GUF,2022-04-25,1093.0765,,1936.8723,332.06625
French Guiana,GUF,2022-05-02,1091.6863,,1938.4976,329.8752
French Guiana,GUF,2022-05-09,1095.8562,,1946.423,328.26978
French Guiana,GUF,2022-05-16,1099.7102,,1966.6989,327.65906
French Guiana,GUF,2022-05-23,1101.8312,,1975.7821,325.09967
French Guiana,GUF,2022-05-30,1105.1859,,1980.7288,321.9797
French Guiana,GUF,2022-06-06,1107.8187,,1993.6472,320.5253
French Guiana,GUF,2022-06-13,1113.8569,,2010.4141,321.24753
French Guiana,GUF,2022-06-20,1117.9708,,2023.33,321.5332
French Guiana,GUF,2022-06-27,1122.9187,,2036.233,320.53583
French Guiana,GUF,2022-07-04,1126.225,,2045.4893,318.5437
French Guiana,GUF,2022-07-11,1131.6882,,2056.882,318.37708
French Guiana,GUF,2022-07-18,1134.9395,,2066.963,318.14716
French Guiana,GUF,2022-07-25,1141.9221,,2080.869,319.5427
French Guiana,GUF,2022-08-01,1149.1965,,2091.6196,319.68774
French Guiana,GUF,2022-08-08,1151.9286,,2096.2168,315.87012
French Guiana,GUF,2022-08-15,1152.4653,,2100.4612,312.5195
French Guiana,GUF,2022-08-22,1152.3544,,2100.8516,309.08328
French Guiana,GUF,2022-08-29,1151.3871,,2100.8977,306.26703
French Guiana,GUF,2022-09-05,1150.7996,,2105.65,303.59308
French Guiana,GUF,2022-09-12,1149.2418,,2111.5435,304.23083
French Guiana,GUF,2022-09-19,1148.1008,,2115.2212,306.2274
French Guiana,GUF,2022-09-26,1147.7653,,2113.3855,307.04846
French Guiana,GUF,2022-10-03,1145.8136,,2112.6396,306.09888
French Guiana,GUF,2022-10-10,1143.7969,,2111.9617,305.08414
French Guiana,GUF,2022-10-17,1141.7905,,2115.955,304.01602
French Guiana,GUF,2022-10-24,1139.3802,,2120.7864,304.8306
French Guiana,GUF,2022-10-31,1138.0547,,2119.9836,305.47733
French Guiana,GUF,2022-11-07,1136.8647,,2118.4937,305.33203
French Guiana,GUF,2022-11-14,1136.6359,,2118.7576,307.4516
French Guiana,GUF,2022-11-21,1139.6735,,2122.0166,308.60907
French Guiana,GUF,2022-11-28,1142.1837,,2127.7866,303.692
French Guiana,GUF,2022-12-05,1145.5486,,2134.1794,297.7236
French Guiana,GUF,2022-12-12,1148.8005,,2146.073,292.62564
French Guiana,GUF,2022-12-19,1150.9962,,2154.4626,287.6501
French Guiana,GUF,2022-12-26,1151.7012,,2155.9395,282.01416
French Guiana,GUF,2023-01-02,1151.7302,,2157.2644,285.75513
French Guiana,GUF,2023-01-09,1151.7516,,2155.7527,289.3115
French Guiana,GUF,2023-01-16,1152.7952,,2153.7913,292.4683
French Guiana,GUF,2023-01-23,1152.4642,,2151.8538,294.32178
French Guiana,GUF,2023-01-30,1152.0376,,2149.9497,287.86172
French Guiana,GUF,2023-02-06,1150.9816,,2148.0396,281.42563
French Guiana,GUF,2023-02-13,1150.4088,,2146.0786,275.87207
French Guiana,GUF,2023-02-20,1149.8195,,2143.9165,270.31854
French Guiana,GUF,2023-02-27,1148.874,,2141.8933,264.7727
French Guiana,GUF,2023-03-06,1148.9105,,2139.8662,259.34073
French Guiana,GUF,2023-03-13,1148.9739,,2138.8677,253.65503
French Guiana,GUF,2023-03-20,1149.3802,,2143.8157,248.7923
French Guiana,GUF,2023-03-27,1148.9064,,2148.69,243.36046
French Guiana,GUF,2023-04-03,1147.8777,,2153.1807,240.4888
French Guiana,GUF,2023-04-10,1146.7308,,2157.5972,238.88734
French Guiana,GUF,2023-04-17,1146.0714,,2162.3252,237.60245
French Guiana,GUF,2023-04-24,1144.9608,,2166.5627,235.99117
French Guiana,GUF,2023-05-01,1145.0793,,2166.9,234.67604
French Guiana,GUF,2023-05-08,1144.8694,,2167.5593,233.35988
French Guiana,GUF,2023-05-15,1144.5745,,2167.6335,232.0436
French Guiana,GUF,2023-05-22,1143.8594,,2166.911,230.66699
French Guiana,GUF,2023-05-29,1143.14,,2166.0737,229.54602
French Guiana,GUF,2023-06-05,1142.1113,,2168.3188,227.89522
French Guiana,GUF,2023-06-12,1141.1104,,2171.008,226.29958
French Guiana,GUF,2023-06-19,1140.5774,,2173.7776,225.0145
French Guiana,GUF,2023-06-26,1138.8507,,2177.3184,223.36563
French Guiana,GUF,2023-07-03,1137.1584,,2180.522,221.37503
French Guiana,GUF,2023-07-10,1135.4852,,2183.882,219.85315
French Guiana,GUF,2023-07-17,1133.21,,2186.9438,217.82405
French Guiana,GUF,2023-07-24,1130.6128,,2190.023,215.77687
French Guiana,GUF,2023-07-31,1128.3162,,2193.0408,213.58476
French Guiana,GUF,2023-08-07,1126.564,,2196.1091,208.79303
French Guiana,GUF,2023-08-14,1123.9834,,2198.953,202.18924
French Guiana,GUF,2023-08-21,1122.1833,,2201.9534,194.80522
French Guiana,GUF,2023-08-28,1120.3456,,2205.508,187.53647
French Guiana,GUF,2023-09-04,1118.7058,,2208.9866,180.68715
French Guiana,GUF,2023-09-11,1117.1052,,2212.5574,173.68405
French Guiana,GUF,2023-09-18,1115.9482,,2216.4023,166.66003
French Guiana,GUF,2023-09-25,1114.7937,,2220.2551,159.64552
French Guiana,GUF,2023-10-02,1113.5392,,2224.2573,152.64517
French Guiana,GUF,2023-10-09,1112.129,,2226.7488,145.7658
French Guiana,GUF,2023-10-16,1110.7188,,2229.2402,138.87064
French Guiana,GUF,2023-10-23,1109.3087,,2231.5095,131.97546
French Guiana,GUF,2023-10-30,1108.492,,2234.2993,123.21632
French Guiana,GUF,2023-11-06,1107.691,,2237.014,113.240166
French Guiana,GUF,2023-11-13,1106.8901,,2239.7288,103.5226
French Guiana,GUF,2023-11-18,1105.8662,,2238.1013,96.57577
French Guiana,GUF,2020-04-26,,1,,
French Guiana,GUF,2020-05-03,,1,,
French Guiana,GUF,2020-05-10,,1,,
French Guiana,GUF,2020-05-17,,1,,
French Guiana,GUF,2020-05-24,,1,,
French Guiana,GUF,2020-05-31,,1,,
French Guiana,GUF,2020-06-07,,1,,
French Guiana,GUF,2020-06-14,,2,,
French Guiana,GUF,2020-06-21,,5,,
French Guiana,GUF,2020-06-28,,12,,
French Guiana,GUF,2020-07-05,,16,,
French Guiana,GUF,2020-07-12,,26,,
French Guiana,GUF,2020-07-19,,37,,
French Guiana,GUF,2020-07-26,,41,,
French Guiana,GUF,2020-08-02,,43,,
French Guiana,GUF,2020-08-09,,48,,
French Guiana,GUF,2020-08-16,,53,,
French Guiana,GUF,2020-08-23,,55,,
French Guiana,GUF,2020-08-30,,58,,
French Guiana,GUF,2020-09-06,,62,,
French Guiana,GUF,2020-09-13,,63,,
French Guiana,GUF,2020-09-20,,65,,
French Guiana,GUF,2020-09-27,,65,,
French Guiana,GUF,2020-10-04,,67,,
French Guiana,GUF,2020-10-11,,69,,
French Guiana,GUF,2020-10-18,,69,,
French Guiana,GUF,2020-10-25,,69,,
French Guiana,GUF,2020-11-01,,70,,
French Guiana,GUF,2020-11-08,,70,,
French Guiana,GUF,2020-11-15,,70,,
French Guiana,GUF,2020-11-22,,70,,
French Guiana,GUF,2020-11-29,,70,,
French Guiana,GUF,2020-12-06,,71,,
French Guiana,GUF,2020-12-13,,71,,
French Guiana,GUF,2020-12-20,,71,,
French Guiana,GUF,2020-12-27,,71,,
French Guiana,GUF,2021-01-03,,71,,
French Guiana,GUF,2021-01-10,,74,,
French Guiana,GUF,2021-01-17,,75,,
French Guiana,GUF,2021-01-24,,76,,
French Guiana,GUF,2021-01-31,,76,,
French Guiana,GUF,2021-02-07,,79,,
French Guiana,GUF,2021-02-14,,80,,
French Guiana,GUF,2021-02-21,,83,,
French Guiana,GUF,2021-02-28,,85,,
French Guiana,GUF,2021-03-07,,87,,
French Guiana,GUF,2021-03-14,,87,,
French Guiana,GUF,2021-03-21,,87,,
French Guiana,GUF,2021-03-28,,89,,
French Guiana,GUF,2021-04-04,,93,,
French Guiana,GUF,2021-04-11,,94,,
French Guiana,GUF,2021-04-18,,95,,
French Guiana,GUF,2021-04-25,,98,,
French Guiana,GUF,2021-05-02,,101,,
French Guiana,GUF,2021-05-09,,104,,
French Guiana,GUF,2021-05-16,,108,,
French Guiana,GUF,2021-05-23,,112,,
French Guiana,GUF,2021-05-30,,116,,
French Guiana,GUF,2021-06-06,,121,,
French Guiana,GUF,2021-06-13,,133,,
French Guiana,GUF,2021-06-20,,141,,
French Guiana,GUF,2021-06-27,,142,,
French Guiana,GUF,2021-07-04,,148,,
French Guiana,GUF,2021-07-11,,157,,
French Guiana,GUF,2021-07-18,,163,,
French Guiana,GUF,2021-07-25,,174,,
French Guiana,GUF,2021-08-01,,187,,
French Guiana,GUF,2021-08-08,,193,,
French Guiana,GUF,2021-08-15,,198,,
French Guiana,GUF,2021-08-22,,204,,
French Guiana,GUF,2021-08-29,,215,,
French Guiana,GUF,2021-09-05,,221,,
French Guiana,GUF,2021-09-12,,227,,
French Guiana,GUF,2021-09-19,,235,,
French Guiana,GUF,2021-09-26,,256,,
French Guiana,GUF,2021-10-03,,268,,
French Guiana,GUF,2021-10-10,,286,,
French Guiana,GUF,2021-10-17,,295,,
French Guiana,GUF,2021-10-24,,299,,
French Guiana,GUF,2021-10-31,,308,,
French Guiana,GUF,2021-11-07,,315,,
French Guiana,GUF,2021-11-14,,322,,
French Guiana,GUF,2021-11-21,,322,,
French Guiana,GUF,2021-11-28,,326,,
French Guiana,GUF,2021-12-05,,328,,
French Guiana,GUF,2021-12-12,,332,,
French Guiana,GUF,2021-12-19,,336,,
French Guiana,GUF,2021-12-26,,337,,
French Guiana,GUF,2022-01-02,,339,,
French Guiana,GUF,2022-01-09,,343,,
French Guiana,GUF,2022-01-16,,348,,
French Guiana,GUF,2022-01-23,,359,,
French Guiana,GUF,2022-01-30,,371,,
French Guiana,GUF,2022-02-06,,383,,
French Guiana,GUF,2022-02-13,,384,,
French Guiana,GUF,2022-02-20,,387,,
French Guiana,GUF,2022-02-27,,391,,
French Guiana,GUF,2022-03-06,,393,,
French Guiana,GUF,2022-03-13,,394,,
French Guiana,GUF,2022-03-20,,394,,
French Guiana,GUF,2022-03-27,,394,,
French Guiana,GUF,2022-04-03,,394,,
French Guiana,GUF,2022-04-10,,394,,
French Guiana,GUF,2022-04-17,,394,,
French Guiana,GUF,2022-04-24,,394,,
French Guiana,GUF,2022-05-01,,395,,
French Guiana,GUF,2022-05-08,,395,,
French Guiana,GUF,2022-05-15,,397,,
French Guiana,GUF,2022-05-22,,397,,
French Guiana,GUF,2022-05-29,,397,,
French Guiana,GUF,2022-06-05,,397,,
French Guiana,GUF,2022-06-12,,399,,
French Guiana,GUF,2022-06-19,,400,,
French Guiana,GUF,2022-06-26,,401,,
French Guiana,GUF,2022-07-03,,401,,
French Guiana,GUF,2022-07-10,,402,,
French Guiana,GUF,2022-07-17,,402,,
French Guiana,GUF,2022-07-24,,404,,
French Guiana,GUF,2022-07-31,,407,,
French Guiana,GUF,2022-08-07,,407,,
French Guiana,GUF,2022-08-14,,408,,
French Guiana,GUF,2022-08-21,,408,,
French Guiana,GUF,2022-08-28,,408,,
French Guiana,GUF,2022-09-04,,408,,
French Guiana,GUF,2022-09-11,,409,,
French Guiana,GUF,2022-09-18,,410,,
French Guiana,GUF,2022-09-25,,410,,
French Guiana,GUF,2022-10-02,,410,,
French Guiana,GUF,2022-10-09,,410,,
French Guiana,GUF,2022-10-16,,410,,
French Guiana,GUF,2022-10-23,,411,,
French Guiana,GUF,2022-10-30,,411,,
French Guiana,GUF,2022-11-06,,411,,
French Guiana,GUF,2022-11-13,,411,,
French Guiana,GUF,2022-11-20,,411,,
French Guiana,GUF,2022-11-27,,411,,
French Guiana,GUF,2022-12-04,,411,,
French Guiana,GUF,2022-12-11,,411,,
French Guiana,GUF,2022-12-18,,412,,
French Guiana,GUF,2022-12-25,,413,,
French Guiana,GUF,2023-01-01,,413,,
French Guiana,GUF,2023-01-08,,413,,
French Guiana,GUF,2023-01-15,,413,,
French Guiana,GUF,2023-01-22,,413,,
French Guiana,GUF,2023-01-29,,413,,
French Guiana,GUF,2023-02-05,,413,,
French Guiana,GUF,2023-02-12,,413,,
French Guiana,GUF,2023-02-19,,413,,
French Guiana,GUF,2023-02-26,,413,,
French Guiana,GUF,2023-03-05,,413,,
French Guiana,GUF,2023-03-12,,413,,
French Guiana,GUF,2023-03-19,,413,,
French Guiana,GUF,2023-03-26,,413,,
French Guiana,GUF,2023-04-02,,413,,
French Guiana,GUF,2023-04-09,,413,,
French Guiana,GUF,2023-04-16,,413,,
French Guiana,GUF,2023-04-23,,413,,
French Guiana,GUF,2023-04-30,,413,,
French Guiana,GUF,2023-05-07,,413,,
French Guiana,GUF,2023-05-14,,413,,
French Guiana,GUF,2023-05-21,,413,,
French Guiana,GUF,2023-05-28,,413,,
French Guiana,GUF,2023-06-04,,413,,
French Guiana,GUF,2023-06-11,,413,,
French Guiana,GUF,2023-06-18,,413,,
French Guiana,GUF,2023-06-25,,413,,
French Guiana,GUF,2023-07-02,,413,,
French Guiana,GUF,2023-07-09,,413,,
French Guiana,GUF,2023-07-16,,413,,
French Guiana,GUF,2023-07-23,,413,,
French Guiana,GUF,2023-07-30,,413,,
French Guiana,GUF,2023-08-06,,413,,
French Guiana,GUF,2023-08-13,,413,,
French Guiana,GUF,2023-08-20,,413,,
French Guiana,GUF,2023-08-27,,413,,
French Guiana,GUF,2023-09-03,,413,,
French Guiana,GUF,2023-09-10,,413,,
French Guiana,GUF,2023-09-17,,413,,
French Guiana,GUF,2023-09-24,,413,,
French Guiana,GUF,2023-10-01,,413,,
French Guiana,GUF,2023-10-08,,413,,
French Guiana,GUF,2023-10-15,,413,,
French Guiana,GUF,2023-10-22,,413,,
French Guiana,GUF,2023-10-29,,413,,
French Guiana,GUF,2023-11-05,,413,,
French Guiana,GUF,2023-11-12,,413,,
French Guiana,GUF,2023-11-19,,413,,
French Guiana,GUF,2023-11-26,,413,,
French Guiana,GUF,2023-12-03,,413,,
French Guiana,GUF,2023-12-10,,413,,
French Guiana,GUF,2023-12-17,,413,,
French Guiana,GUF,2023-12-24,,413,,
French Guiana,GUF,2023-12-31,,413,,
French Polynesia,PYF,2020-01-01,0,,0,0
French Polynesia,PYF,2020-01-06,0,,0,0
French Polynesia,PYF,2020-01-13,0,,0,0
French Polynesia,PYF,2020-01-20,0,,0,0
French Polynesia,PYF,2020-01-27,-4.220563,,-4.220563,-4.220563
French Polynesia,PYF,2020-02-03,-3.6829686,,-3.6829686,-3.6829686
French Polynesia,PYF,2020-02-10,-3.1453745,,-3.1453745,-3.1453745
French Polynesia,PYF,2020-02-17,-2.6077802,,-2.6077802,-2.6077802
French Polynesia,PYF,2020-02-24,-2.070186,,-2.070186,-2.070186
French Polynesia,PYF,2020-03-02,0.00062229636,,0.00062229636,0.00062229636
French Polynesia,PYF,2020-03-09,2.0714307,,2.0714307,2.0714307
French Polynesia,PYF,2020-03-16,4.142239,,4.142239,4.142239
French Polynesia,PYF,2020-03-23,6.213047,,6.213047,6.213047
French Polynesia,PYF,2020-03-30,8.283855,,8.283855,8.283855
French Polynesia,PYF,2020-04-06,6.363911,,6.363911,6.363911
French Polynesia,PYF,2020-04-13,4.443967,,4.443967,4.443967
French Polynesia,PYF,2020-04-20,2.5240223,,2.5240223,2.5240223
French Polynesia,PYF,2020-04-27,0.604078,,0.604078,0.604078
French Polynesia,PYF,2020-05-04,-2.0670493,,-2.0670493,-2.0670493
French Polynesia,PYF,2020-05-11,-4.7381763,,-4.7381763,-4.7381763
French Polynesia,PYF,2020-05-18,-7.4093037,,-7.4093037,-7.4093037
French Polynesia,PYF,2020-05-25,-10.080431,,-10.080431,-10.080431
French Polynesia,PYF,2020-06-01,-9.807042,,-9.807042,-9.807042
French Polynesia,PYF,2020-06-08,-9.533653,,-9.533653,-9.533653
French Polynesia,PYF,2020-06-15,-9.260263,,-9.260263,-9.260263
French Polynesia,PYF,2020-06-22,-8.986875,,-8.986875,-8.986875
French Polynesia,PYF,2020-06-29,-8.713486,,-8.713486,-8.713486
French Polynesia,PYF,2020-07-06,-14.726548,,-14.726548,-14.726548
French Polynesia,PYF,2020-07-13,-20.73961,,-20.73961,-20.73961
French Polynesia,PYF,2020-07-20,-26.752674,,-26.752674,-26.752674
French Polynesia,PYF,2020-07-27,-32.765736,,-32.765736,-32.765736
French Polynesia,PYF,2020-08-03,-39.411057,,-39.411057,-39.411057
French Polynesia,PYF,2020-08-10,-46.056377,,-46.056377,-46.056377
French Polynesia,PYF,2020-08-17,-52.7017,,-52.7017,-52.7017
French Polynesia,PYF,2020-08-24,-59.34702,,-59.34702,-59.34702
French Polynesia,PYF,2020-08-31,-65.99234,,-65.99234,-65.99234
French Polynesia,PYF,2020-09-07,-63.47895,,-63.47895,-63.47895
French Polynesia,PYF,2020-09-14,-60.96556,,-60.96556,-60.96556
French Polynesia,PYF,2020-09-21,-58.452175,,-58.452175,-58.452175
French Polynesia,PYF,2020-09-28,-55.938786,,-55.938786,-55.938786
French Polynesia,PYF,2020-10-05,-54.545395,,-54.545395,-54.545395
French Polynesia,PYF,2020-10-12,-53.152008,,-53.152008,-53.152008
French Polynesia,PYF,2020-10-19,-51.758617,,-51.758617,-51.758617
French Polynesia,PYF,2020-10-26,-50.365227,,-50.365227,-50.365227
French Polynesia,PYF,2020-11-02,-40.898506,,-40.898506,-40.898506
French Polynesia,PYF,2020-11-09,-31.431784,,-31.431784,-31.431784
French Polynesia,PYF,2020-11-16,-21.965061,,-21.965061,-21.965061
French Polynesia,PYF,2020-11-23,-12.49834,,-12.49834,-12.49834
French Polynesia,PYF,2020-11-30,-3.0316172,,-3.0316172,-3.0316172
French Polynesia,PYF,2020-12-07,5.723062,,5.723062,5.723062
French Polynesia,PYF,2020-12-14,14.477741,,14.477741,14.477741
French Polynesia,PYF,2020-12-21,23.23242,,23.23242,23.23242
French Polynesia,PYF,2020-12-28,31.9871,,31.9871,31.9871
French Polynesia,PYF,2021-01-04,35.185837,,35.185837,35.185837
French Polynesia,PYF,2021-01-11,38.38458,,38.38458,38.38458
French Polynesia,PYF,2021-01-18,41.583317,,41.583317,41.583317
French Polynesia,PYF,2021-01-25,44.782055,,44.782055,44.782055
French Polynesia,PYF,2021-02-01,47.57377,,47.57377,47.57377
French Polynesia,PYF,2021-02-08,50.36548,,50.36548,50.36548
